Actual,Predicted,Error
171.0,91.27732,79.72268
111.0,8.594718,102.40528
111.0,11.940769,99.059235
130.0,61.32426,68.675735
108.0,55.527805,52.472195
139.0,86.96691,52.03309
108.0,69.30848,38.69152
0.0,-0.30644608,0.30644608
260.0,121.17223,138.82776
144.0,114.45142,29.548576
0.0,-0.32878017,0.32878017
260.0,127.026115,132.97388
128.8,13.396379,115.403625
142.2,80.18621,62.013786
78.35,4.556116,73.793884
157.5,87.71096,69.78904
120.0,5.0825853,114.91741
153.0,104.348625,48.651375
123.0,92.11537,30.884628
130.0,63.496925,66.503075
119.0,27.33594,91.66406
95.0,72.54048,22.459518
94.0,52.66347,41.33653
137.21,96.08555,41.12446
206.1,127.03405,79.065956
94.0,52.622025,41.377975
160.0,85.789444,74.210556
144.0,61.825863,82.17413
162.0,112.48377,49.516228
162.0,112.48377,49.516228
130.67,67.077965,63.592033
95.0,54.59758,40.40242
88.0,14.759415,73.240585
88.0,29.760942,58.23906
177.0,103.034546,73.965454
146.67,24.702192,121.967804
138.6,84.90392,53.696083
83.16,14.365175,68.79483
126.0,83.30537,42.694633
94.0,54.179085,39.820915
144.0,63.780888,80.21912
144.0,63.780888,80.21912
99.0,56.291866,42.708134
144.0,73.11744,70.88256
171.0,111.348045,59.651955
153.0,97.481606,55.518394
190.0,102.00684,87.99316
106.28,16.872154,89.407845
250.0,137.70786,112.292145
126.0,82.86062,43.13938
190.0,103.44094,86.55906
89.1,57.955853,31.144146
134.0,16.189003,117.811
135.0,83.797386,51.202614
110.0,81.03503,28.964973
95.0,77.003174,17.996826
95.0,67.60702,27.392982
0.0,105.849495,-105.849495
83.16,9.222237,73.93777
180.0,79.303116,100.696884
95.0,82.06863,12.931374
114.0,65.397934,48.602066
153.0,95.65513,57.34487
65.0,58.95616,6.0438385
80.1,11.101236,68.998764
125.0,75.794975,49.205025
65.0,58.95616,6.0438385
84.6,50.692894,33.907104
95.0,73.95617,21.04383
193.5,110.44192,83.05808
153.0,105.58137,47.418633
153.0,120.67836,32.32164
125.0,75.794975,49.205025
100.0,138.27838,-38.27838
125.0,133.49213,-8.492126
103.95,77.35378,26.596214
89.1,58.18719,30.912807
129.5,71.25181,58.24819
186.67,155.89075,30.779251
160.0,9.059973,150.94003
89.1,59.897263,29.202736
103.95,77.35378,26.596214
109.8,56.73331,53.066692
89.1,56.274853,32.825146
149.4,88.3507,61.049294
149.4,91.528564,57.87143
139.5,63.156532,76.34347
160.0,38.18922,121.810776
160.0,42.60035,117.39965
133.65,58.79788,74.85211
133.06,96.40581,36.65419
133.06,96.40581,36.65419
89.1,59.33675,29.763248
128.0,8.543211,119.45679
89.1,60.24684,28.853157
230.0,147.89575,82.10425
65.0,58.95616,6.0438385
144.0,54.29344,89.70656
144.0,16.846355,127.15364
144.0,94.82716,49.172836
171.0,111.965004,59.034996
110.0,63.851864,46.148136
140.0,8.328432,131.67157
175.5,103.64186,71.85814
121.6,11.019572,110.58043
190.0,108.74557,81.25443
89.1,56.57586,32.52414
89.1,60.422424,28.677574
125.1,56.789715,68.31029
117.0,57.69054,59.30946
85.0,55.368908,29.631092
89.1,52.080162,37.019836
90.09,56.596493,33.493504
125.1,56.789715,68.31029
146.67,8.606696,138.06331
117.0,57.69054,59.30946
126.67,13.15196,113.518036
150.0,85.44559,64.55441
139.5,24.682829,114.81717
187.5,138.25525,49.24475
125.1,56.789715,68.31029
110.0,90.18238,19.81762
95.0,111.33425,-16.334251
110.0,90.66143,19.33857
150.0,91.949196,58.050804
160.0,38.18922,121.810776
85.0,59.288105,25.711895
121.1,85.75239,35.34761
84.6,46.717907,37.88209
120.5,40.411167,80.08884
95.0,71.971504,23.028496
92.98,3.0349376,89.94507
133.33,19.300938,114.02907
246.67,159.73117,86.93883
125.0,37.528305,87.471695
112.5,7.2615676,105.238434
200.0,99.42048,100.57952
108.0,1.9000826,106.099915
98.1,72.07573,26.02427
89.1,62.245872,26.854126
124.65,93.890816,30.759186
165.2,82.33243,82.86757
140.0,-2.6206412,142.62064
126.0,68.362785,57.637215
165.0,117.90597,47.094032
157.5,116.519066,40.980934
108.0,13.982,94.018
164.0,134.49902,29.500977
150.0,105.427055,44.572945
133.33,19.300938,114.02907
133.33,19.300938,114.02907
142.33,12.338701,129.9913
130.0,110.666,19.334
92.17,78.53266,13.637337
150.0,103.76777,46.23223
95.0,55.484425,39.515575
101.33,13.306162,88.02384
108.0,1.9000826,106.099915
160.0,127.21877,32.781227
110.0,135.13403,-25.134033
126.0,41.07086,84.92914
159.3,95.63056,63.66944
220.0,140.27098,79.72902
89.1,55.26813,33.831867
205.0,120.15112,84.84888
98.1,78.41623,19.68377
110.0,80.72266,29.277344
145.8,93.34554,52.45446
126.0,23.388817,102.61118
210.0,147.51472,62.485275
140.0,52.513435,87.486565
133.65,65.39232,68.257675
89.1,59.841457,29.258541
99.0,70.50374,28.496262
108.0,20.320555,87.67944
115.14,34.263977,80.87602
177.0,109.28724,67.71276
89.1,41.72456,47.37544
189.0,114.53922,74.46078
177.0,109.28724,67.71276
111.52,18.732811,92.787186
190.0,140.04175,49.958252
89.1,54.965134,34.134865
89.1,64.536545,24.563454
126.0,-2.4459376,128.44594
140.0,104.3298,35.670197
115.8,23.64329,92.156715
115.8,23.64329,92.156715
93.6,55.524403,38.075596
130.0,1.3691554,128.63084
124.4,12.84693,111.55307
153.79,76.21981,77.57018
144.0,106.28474,37.715263
227.25,136.95271,90.29729
107.0,51.84907,55.15093
125.1,71.3306,53.7694
112.67,32.89822,79.771774
112.67,49.66094,63.00906
125.1,71.33059,53.76941
0.0,65.30092,-65.30092
112.67,66.15168,46.51832
91.33,59.94778,31.382221
112.67,32.89822,79.771774
112.67,53.327957,59.34204
112.67,49.66094,63.00906
112.67,48.790516,63.879482
112.67,48.790516,63.879482
112.67,66.15168,46.51832
112.67,62.43304,50.236958
145.0,93.218544,51.781456
112.67,69.26123,43.408768
112.67,64.77205,47.89795
112.67,62.43304,50.236958
112.67,49.66094,63.00906
112.67,49.66094,63.00906
114.0,69.18356,44.816437
140.0,9.493763,130.50624
112.67,62.43304,50.236958
112.67,62.43304,50.236958
112.67,49.66094,63.00906
220.4,97.337524,123.06247
170.0,128.88542,41.11458
84.6,54.159676,30.440323
117.0,82.09078,34.909218
89.1,60.799023,28.300976
129.0,73.229095,55.770905
142.0,79.595726,62.404274
250.0,146.43329,103.56671
135.7,91.438484,44.261513
135.89,123.10862,12.78138
0.0,-4.1012015,4.1012015
135.0,116.093636,18.906364
130.0,3.107724,126.89227
158.0,112.55812,45.44188
140.0,-0.37357807,140.37358
149.0,24.877867,124.12213
250.0,163.94078,86.05922
146.67,37.099586,109.57041
106.4,1.0987988,105.3012
0.0,-3.8162866,3.8162866
155.57,38.101456,117.46855
159.0,113.73997,45.260033
140.0,0.13365555,139.86635
115.19,74.2459,40.9441
159.0,113.73997,45.260033
140.0,0.13365555,139.86635
169.2,110.0135,59.1865
140.0,36.055183,103.94482
205.2,150.70956,54.490433
205.2,167.80975,37.390244
205.2,178.50368,26.69632
116.49,92.329765,24.160233
189.0,121.6629,67.3371
153.0,140.74442,12.255585
153.0,128.9982,24.0018
198.0,121.6629,76.3371
185.0,108.76642,76.23358
115.8,23.64329,92.156715
132.0,39.44842,92.551575
140.0,1.0735023,138.9265
138.0,83.56474,54.435257
144.37,166.01338,-21.643387
120.0,1.1169841,118.88302
169.98,112.712746,57.26725
85.59,17.698877,67.89112
145.67,92.09831,53.571686
130.0,136.57309,-6.5730896
213.0,135.84744,77.15256
144.0,109.4989,34.5011
187.0,145.65251,41.34749
120.0,84.06474,35.935257
126.0,1.517065,124.48293
0.0,78.92672,-78.92672
80.0,54.928947,25.071053
91.51,72.49177,19.018234
91.51,45.444157,46.065845
126.0,96.62728,29.372719
170.0,129.04675,40.953247
85.0,63.906307,21.093693
107.1,31.851847,75.24815
91.51,69.93423,21.575775
80.0,64.99889,15.001106
85.0,61.801247,23.198753
85.0,63.906307,21.093693
91.51,69.93423,21.575775
147.0,107.7312,39.2688
147.0,107.7312,39.2688
85.0,61.801247,23.198753
156.0,86.20901,69.79099
135.0,81.40839,53.591614
135.0,81.40839,53.591614
243.33,156.3058,87.0242
106.28,3.7365346,102.543465
213.0,139.0833,73.9167
153.0,66.79627,86.20373
170.0,113.290924,56.709076
170.0,113.290924,56.709076
210.0,148.15536,61.844635
209.0,136.08002,72.91998
144.0,97.219765,46.780235
135.6,3.539579,132.06042
137.71,81.895294,55.814713
147.6,75.14189,72.458115
146.5,81.28445,65.21555
143.33,134.86316,8.466843
190.8,125.26766,65.53234
107.0,52.68504,54.31496
99.0,93.35305,5.64695
140.0,3.3996983,136.6003
126.0,91.1978,34.8022
126.0,92.25735,33.742653
116.67,90.30285,26.36715
131.2,1.6536942,129.5463
82.76,11.605716,71.15429
208.2,174.72403,33.475967
126.0,89.87475,36.12525
126.0,0.3348775,125.66512
143.33,102.76058,40.56942
157.5,98.70248,58.797523
126.0,81.88987,44.11013
157.5,98.70248,58.797523
157.5,98.70248,58.797523
126.0,81.88987,44.11013
157.5,98.70248,58.797523
157.5,76.173485,81.326515
157.5,98.70248,58.797523
157.5,98.70248,58.797523
157.5,94.76406,62.73594
157.5,98.70248,58.797523
157.5,96.66368,60.83632
0.0,-2.531301,2.531301
0.0,-2.6575994,2.6575994
168.55,111.13332,57.41668
168.55,111.13332,57.41668
120.0,91.43146,28.568542
121.5,99.200356,22.299644
0.0,-1.2443461,1.2443461
107.1,82.71906,24.380936
190.8,122.89932,67.90068
107.1,82.71906,24.380936
159.33,146.31796,13.012039
140.0,7.7476707,132.25233
127.33,53.745335,73.58467
127.33,66.897865,60.432137
216.0,173.04713,42.952866
127.33,66.897865,60.432137
127.33,65.50441,61.825592
127.33,66.897865,60.432137
127.33,66.897865,60.432137
127.33,63.930954,63.399048
127.33,63.930954,63.399048
127.33,66.897865,60.432137
106.17,53.745335,52.424664
126.0,33.65748,92.34252
127.33,66.897865,60.432137
121.75,66.44921,55.30079
85.0,65.58493,19.41507
250.0,173.11325,76.88675
216.0,129.67839,86.32161
100.0,118.75296,-18.75296
126.0,107.37565,18.624352
126.0,107.37565,18.624352
140.0,57.64523,82.35477
146.67,119.819336,26.850662
150.0,117.22423,32.775772
150.0,98.06724,51.932762
145.8,89.00825,56.791756
240.0,158.20786,81.792145
99.0,57.846928,41.153072
99.0,53.078022,45.921978
99.0,57.846928,41.153072
135.0,90.60682,44.39318
99.0,57.846928,41.153072
250.0,144.827,105.173004
144.0,93.657104,50.342896
144.0,93.657104,50.342896
138.6,106.49708,32.10293
107.1,2.8582892,104.24171
138.6,106.49708,32.10293
107.1,1.2565906,105.84341
85.0,59.056133,25.943867
107.1,2.8582892,104.24171
144.0,93.657104,50.342896
160.0,123.826645,36.173355
85.0,63.668697,21.331303
75.0,82.67718,-7.6771774
85.0,59.011143,25.988857
115.0,84.3839,30.616096
89.1,115.705025,-26.605026
130.38,91.91339,38.466614
126.0,85.67066,40.329338
89.1,89.6552,-0.55519867
135.0,9.862667,125.13733
101.38,112.29397,-10.913971
112.0,9.942886,102.05711
127.72,117.01894,10.701057
104.4,54.582336,49.817665
216.0,147.771,68.229004
125.1,94.25414,30.845856
250.0,153.2371,96.76289
250.96,175.4605,75.49951
174.0,150.41919,23.58081
135.33,7.085976,128.24402
162.0,92.18747,69.81253
109.0,79.77781,29.22219
104.4,54.582336,49.817665
150.0,97.69723,52.302773
144.0,76.9125,67.0875
176.4,123.6316,52.768394
112.67,61.207996,51.462
280.0,209.7753,70.2247
89.0,5.1064825,83.89352
126.0,123.95315,2.046852
130.67,5.765421,124.90458
141.0,0.7439892,140.25601
112.67,62.534214,50.135784
112.67,55.54524,57.12476
112.67,55.54524,57.12476
162.0,94.24637,67.75363
109.8,52.41254,57.387463
155.0,118.32098,36.679024
170.0,131.51224,38.487762
112.67,62.53422,50.135777
112.67,62.53422,50.135777
160.0,120.51648,39.48352
115.21,96.04659,19.163406
125.1,72.74092,52.359077
109.8,78.452705,31.347298
115.21,96.19331,19.016685
112.67,62.534214,50.135784
112.67,62.534214,50.135784
171.1,125.68325,45.416756
89.1,55.20592,33.894077
84.6,49.226498,35.3735
185.4,128.6538,56.7462
112.0,6.747902,105.2521
0.0,-2.9658437,2.9658437
0.0,-2.9658437,2.9658437
157.5,108.69337,48.806633
112.67,44.568012,68.10199
112.67,62.534214,50.135784
112.67,55.54524,57.12476
157.5,92.87155,64.62845
172.8,71.34976,101.45024
172.8,118.83841,53.961594
112.67,62.534214,50.135784
158.0,123.64723,34.352768
112.67,62.534214,50.135784
112.67,38.22632,74.44368
112.67,44.568012,68.10199
112.67,44.568012,68.10199
126.0,94.98977,31.010231
126.0,94.98977,31.010231
179.0,138.59511,40.404892
126.0,0.78597355,125.21403
126.0,0.78597355,125.21403
108.8,2.9985328,105.80147
84.15,36.71691,47.43309
165.0,152.5383,12.4617
112.67,41.571,71.099
160.0,107.40119,52.59881
170.0,138.59511,31.404892
112.67,37.4989,75.1711
117.0,1.5599356,115.44006
112.67,37.4989,75.1711
126.0,-0.20903015,126.20903
0.0,59.35872,-59.35872
112.67,62.534214,50.135784
145.0,134.31758,10.682419
145.0,130.74722,14.252777
98.1,78.12856,19.971436
144.0,83.748085,60.251915
150.0,123.36826,26.631737
150.0,123.36826,26.631737
170.0,133.26962,36.730377
130.0,3.5178647,126.48213
130.0,8.750626,121.249374
155.0,140.3244,14.675598
140.0,103.673836,36.326164
170.0,145.52965,24.470352
106.4,1.595742,104.80426
140.0,6.0714574,133.92854
126.0,4.094465,121.90553
115.2,90.37415,24.825844
160.0,107.70101,52.29899
160.0,108.01754,51.98246
203.33,146.78864,56.541367
120.0,118.377235,1.6227646
144.0,82.209465,61.790535
120.0,88.27801,31.721992
150.0,98.0999,51.9001
110.88,95.39706,15.482941
130.67,122.87971,7.790291
122.4,122.68778,-0.28778076
239.0,196.48184,42.518158
130.0,17.348095,112.6519
133.33,4.823357,128.50664
99.0,81.32209,17.67791
140.0,111.32754,28.672462
140.0,4.7787533,135.22125
126.0,7.12595,118.874054
170.0,111.517296,58.482704
140.0,103.03324,36.96676
153.33,5.2238064,148.1062
153.33,120.970314,32.359688
225.0,138.71985,86.28015
170.0,131.02258,38.977417
140.0,146.85571,-6.855713
96.0,8.483147,87.51685
200.0,148.72871,51.271286
120.0,3.0086236,116.99138
76.29,91.81102,-15.521019
149.0,6.2528405,142.74716
162.0,92.95771,69.04229
138.5,7.099307,131.4007
126.0,4.094465,121.90553
170.0,147.03036,22.969635
111.15,89.37976,21.77024
159.0,133.05812,25.94188
182.0,96.44493,85.55507
114.0,108.087685,5.9123154
0.0,-7.2317843,7.2317843
162.0,105.43018,56.569817
130.0,113.836815,16.163185
59.8,113.836815,-54.036816
130.0,113.836815,16.163185
65.0,61.410793,3.5892067
89.0,5.401719,83.59828
189.0,137.85292,51.14708
140.0,5.858476,134.14153
107.1,5.4719286,101.62807
154.44,109.79055,44.649452
100.0,118.66199,-18.661987
97.02,2.7088192,94.31118
245.0,146.6016,98.39841
83.75,47.193977,36.556023
68.88,51.04763,17.832367
95.0,114.91697,-19.91697
83.75,47.193977,36.556023
75.0,50.172283,24.827717
68.88,51.04763,17.832367
93.16,78.43171,14.728294
83.75,47.193977,36.556023
75.0,50.172283,24.827717
83.75,47.193977,36.556023
75.0,50.172283,24.827717
95.0,102.78623,-7.786232
89.17,56.695393,32.474606
75.0,45.700848,29.299152
120.0,7.7991924,112.200806
89.0,-1.8109908,90.81099
110.2,138.7811,-28.5811
145.0,6.887269,138.11273
150.0,148.19977,1.8002319
140.0,102.025375,37.974625
130.5,79.47671,51.023293
159.0,140.94066,18.059341
125.33,133.06268,-7.7326813
107.1,3.1233618,103.97664
259.0,132.7569,126.2431
170.0,139.96112,30.03888
152.0,159.44032,-7.440323
186.67,153.867,32.802994
169.5,161.03049,8.469513
140.0,32.057022,107.94298
186.67,149.16043,37.509567
97.02,2.7088192,94.31118
162.0,100.552376,61.447624
143.71,78.21259,65.49741
144.0,101.63058,42.369423
198.0,136.73608,61.263916
92.17,2.7871757,89.38282
160.0,139.47441,20.525589
120.0,3.3833387,116.61666
128.0,146.19199,-18.191986
83.75,47.193977,36.556023
75.0,50.172283,24.827717
68.88,50.142334,18.737663
64.5,56.091267,8.408733
150.0,140.94066,9.059341
114.0,136.50203,-22.50203
128.47,132.23341,-3.7634125
89.0,3.4655404,85.53446
89.1,70.066734,19.033264
130.0,4.703775,125.29623
145.0,56.75594,88.244064
190.0,150.14088,39.859116
139.4,128.86668,10.53331
103.6,46.654736,56.945263
140.0,44.77162,95.22838
89.0,2.549535,86.45046
140.0,7.1952176,132.80478
146.5,102.451096,44.048904
213.33,196.24527,17.084732
143.33,39.210773,104.11923
155.0,111.66184,43.338158
188.5,149.93048,38.56952
188.5,126.89787,61.602127
139.4,128.86668,10.53331
95.0,104.85734,-9.857338
170.0,113.0899,56.910103
230.0,148.60306,81.39694
126.9,97.03252,29.867485
156.67,111.40894,45.261055
187.67,193.35593,-5.6859283
140.0,97.071175,42.928825
140.0,3.7624495,136.23755
130.0,103.003624,26.996376
105.08,3.4462152,101.63379
125.0,5.0388327,119.96117
95.0,79.364845,15.635155
120.0,7.1058574,112.89414
120.0,4.7663183,115.23368
138.5,80.66998,57.830017
138.5,93.78965,44.71035
144.0,90.277,53.723
120.0,7.298027,112.70197
122.4,119.97497,2.4250336
145.0,116.106316,28.893684
120.0,112.63934,7.3606567
89.0,1.7896755,87.21033
137.7,75.78515,61.91485
150.0,135.9809,14.019104
140.0,120.39962,19.60038
121.83,125.87621,-4.0462112
140.0,37.924984,102.07501
79.35,10.610651,68.73935
153.0,114.39797,38.602028
230.0,161.81744,68.182556
125.0,5.015186,119.98482
154.16,145.9158,8.244202
170.0,146.39157,23.608429
140.0,6.402305,133.5977
114.0,157.2288,-43.228806
149.0,3.2864714,145.71353
116.0,118.72545,-2.7254486
135.0,95.167534,39.832466
126.0,3.3926702,122.60733
183.0,163.77814,19.221863
100.8,3.8981364,96.90186
120.0,5.8352933,114.1647
121.0,119.820625,1.1793747
114.0,99.911575,14.088425
112.0,119.820625,-7.8206253
89.1,56.898613,32.201385
160.0,117.61796,42.382042
89.0,2.2153955,86.78461
229.6,177.2649,52.335114
139.4,157.24777,-17.847778
140.0,2.5638309,137.43617
129.0,8.923536,120.07646
120.0,7.992386,112.007614
158.0,151.5836,6.416397
106.4,125.54182,-19.141815
275.0,136.65332,138.34668
98.8,96.04643,2.7535706
155.0,135.50731,19.492691
108.0,124.11344,-16.113441
135.43,119.002205,16.427788
130.0,86.99233,43.007668
128.0,6.6221886,121.37781
130.0,86.99233,43.007668
130.0,86.99233,43.007668
144.0,100.94734,43.052658
121.0,126.38909,-5.3890915
130.0,86.99233,43.007668
130.0,86.99233,43.007668
130.0,86.99233,43.007668
130.0,86.99233,43.007668
130.0,86.99233,43.007668
130.0,4.591728,125.40827
170.0,137.87143,32.12857
130.0,86.99233,43.007668
144.4,108.678535,35.72146
95.0,5.289357,89.71064
95.0,107.15945,-12.159447
140.0,2.9043448,137.09566
100.0,83.85261,16.147392
126.0,14.127583,111.87242
245.0,183.66904,61.330963
112.0,115.39187,-3.3918686
95.0,68.076614,26.923386
126.0,16.48911,109.51089
159.0,122.79877,36.201233
145.0,137.25577,7.744232
150.0,75.60241,74.39759
120.0,21.198431,98.80157
153.0,163.57103,-10.57103
162.0,90.67958,71.32042
140.0,4.4829764,135.51703
130.0,86.99233,43.007668
0.0,19.388536,-19.388536
170.0,129.05331,40.946686
125.0,5.469897,119.530106
125.0,5.469897,119.530106
247.0,211.26685,35.733154
128.7,75.488655,53.21134
200.7,158.78189,41.918106
140.0,119.44227,20.557732
194.0,130.07887,63.921127
153.0,132.72195,20.278046
157.5,111.99376,45.50624
157.5,111.99376,45.50624
153.0,125.21892,27.781082
149.76,179.29376,-29.533768
146.16,167.6865,-21.52649
124.5,96.120255,28.379745
208.0,159.28336,48.716644
208.0,159.28336,48.716644
188.5,137.20328,51.296722
126.0,102.17172,23.828278
135.0,76.11683,58.88317
126.0,94.81509,31.184914
126.0,94.81509,31.184914
150.0,107.50275,42.497253
175.0,166.4548,8.545197
129.5,5.692299,123.8077
90.0,52.551785,37.448215
120.0,76.333305,43.666695
153.0,125.85879,27.141212
159.2,128.93353,30.266464
126.0,110.788124,15.211876
160.0,132.11641,27.88359
150.0,116.49601,33.50399
128.7,78.52209,50.17791
89.0,5.9094973,83.0905
140.0,125.175766,14.824234
120.0,9.971652,110.02835
148.5,84.04741,64.45259
149.5,124.96149,24.538513
144.0,121.5675,22.432503
160.0,115.79781,44.202187
89.0,2.0467427,86.953255
128.0,18.860313,109.13969
144.0,83.59612,60.403877
65.0,139.40749,-74.407486
65.0,95.97392,-30.973923
157.5,111.99376,45.50624
170.0,132.43192,37.568085
160.0,125.29925,34.700752
180.0,147.15277,32.84723
89.0,-1.7054629,90.70546
130.67,11.501343,119.168655
130.67,11.501343,119.168655
117.33,129.35074,-12.020737
117.53,119.36298,-1.8329849
106.28,1.586638,104.69336
181.67,128.2896,53.3804
189.0,145.76154,43.238464
153.0,142.48358,10.516418
144.0,98.13573,45.864273
144.0,98.13573,45.864273
216.0,143.22049,72.77951
136.67,122.73911,13.930885
159.6,166.4108,-6.810791
0.0,59.63172,-59.63172
126.0,103.43597,22.564034
156.67,151.0187,5.651291
100.0,128.022,-28.022003
130.0,59.63172,70.36828
130.0,59.63172,70.36828
65.0,59.63172,5.3682785
130.0,59.63172,70.36828
173.5,138.25537,35.24463
178.5,138.0245,40.475494
156.67,120.1256,36.544395
89.1,53.730152,35.369846
126.0,102.480804,23.519196
117.0,66.71607,50.283928
178.5,138.0245,40.475494
154.8,103.15961,51.640396
142.67,93.6502,49.0198
130.0,59.63172,70.36828
126.0,89.24979,36.750214
99.0,2.987247,96.01276
170.0,126.46157,43.53843
169.0,12.96316,156.03683
153.0,113.25974,39.740257
144.0,113.25974,30.740257
170.0,126.46158,43.53842
170.0,126.46158,43.53842
140.0,32.71685,107.28315
99.0,2.9872465,96.01276
150.0,137.43713,12.562866
130.0,59.63172,70.36828
160.0,129.53665,30.463348
130.0,59.63172,70.36828
236.67,154.36002,82.30998
141.67,137.70993,3.9600677
130.0,59.63172,70.36828
89.0,6.067422,82.93258
130.0,59.63172,70.36828
130.0,59.63172,70.36828
148.5,119.048836,29.451164
256.67,165.87086,90.79915
190.0,138.8821,51.117905
12.0,121.37637,-109.37637
220.0,171.74133,48.258667
99.0,2.9872465,96.01276
130.0,59.63172,70.36828
72.42,20.70765,51.71235
89.0,6.608758,82.39124
149.4,104.75191,44.648087
144.0,2.7947607,141.20525
162.0,100.65763,61.34237
149.4,104.75191,44.648087
160.0,104.01654,55.98346
160.0,101.80523,58.19477
130.0,59.63172,70.36828
99.0,2.9872465,96.01276
216.0,146.83932,69.160675
140.0,121.67762,18.32238
130.0,59.63172,70.36828
89.1,51.204346,37.895653
89.1,64.23684,24.86316
99.0,2.9872465,96.01276
116.1,61.220585,54.879414
96.25,61.363075,34.886925
99.0,2.9872465,96.01276
234.0,171.98114,62.01886
126.67,108.47193,18.198067
89.1,51.204346,37.895653
140.0,5.904629,134.09537
175.5,145.56323,29.936768
140.0,35.990856,104.00914
107.45,142.66928,-35.219284
140.0,28.745615,111.25439
99.0,2.9872465,96.01276
190.0,155.28111,34.718887
130.0,59.63172,70.36828
130.0,59.63172,70.36828
130.0,59.63172,70.36828
130.0,59.63172,70.36828
112.0,3.288049,108.71195
150.0,113.86751,36.132492
144.0,96.9829,47.017097
189.0,132.95396,56.046036
116.1,61.220585,54.879414
189.0,132.95395,56.04605
99.0,2.987247,96.01276
120.51,153.57645,-33.066444
95.0,103.88207,-8.882072
190.0,161.14456,28.855438
107.45,145.63655,-38.186554
96.25,68.06535,28.184647
99.0,2.9872465,96.01276
130.0,59.63172,70.36828
130.0,59.63172,70.36828
189.0,131.73657,57.263428
99.0,6.060191,92.93981
99.0,6.060191,92.93981
165.0,157.6191,7.380905
144.0,87.07422,56.92578
99.0,7.851797,91.1482
126.0,106.752846,19.247154
148.0,128.30673,19.693268
153.33,123.70082,29.62918
113.57,111.22631,2.343689
160.0,109.044334,50.955666
181.0,116.68555,64.31445
181.0,116.68555,64.31445
181.0,116.68555,64.31445
134.06,133.92093,0.1390686
132.0,6.99678,125.00322
100.8,3.0721304,97.727875
153.13,83.611206,69.5188
118.13,84.44457,33.685425
108.0,5.713676,102.28632
112.0,50.686268,61.313732
130.0,99.09249,30.907509
85.0,62.99269,22.007309
128.0,2.9111733,125.08883
120.0,6.9924893,113.00751
117.0,61.76103,55.23897
109.0,90.23246,18.76754
87.2,7.0872903,80.11271
115.2,106.84632,8.353676
128.0,5.047246,122.95275
126.0,128.39867,-2.3986664
146.0,121.22076,24.779243
100.6,88.0384,12.5616
121.1,94.62246,26.47754
144.0,74.984314,69.015686
94.0,66.59103,27.408974
140.0,9.75379,130.24622
126.0,116.02409,9.975906
89.0,4.077403,84.9226
129.0,104.79302,24.206978
108.0,105.739876,2.2601242
137.6,27.4846,110.1154
109.0,90.23246,18.76754
144.0,96.25988,47.74012
126.0,130.86931,-4.8693085
147.2,110.97115,36.228844
135.33,7.4453983,127.884605
242.5,144.69409,97.80591
161.5,126.29685,35.203148
144.0,88.84559,55.15441
135.33,7.4453983,127.884605
119.0,108.38793,10.612068
118.13,84.44457,33.685425
108.0,118.29528,-10.29528
155.0,140.53047,14.469528
153.0,131.70874,21.29126
94.0,58.21925,35.78075
175.33,1.4526429,173.87737
133.0,7.6793756,125.320625
89.0,51.464455,37.535545
133.0,7.6793756,125.320625
144.0,74.984314,69.015686
144.0,74.984314,69.015686
135.33,7.4453983,127.884605
226.67,170.13861,56.531387
135.33,7.4453983,127.884605
110.0,138.39282,-28.392822
153.0,125.88398,27.11602
214.2,191.51347,22.686523
126.0,10.723913,115.276085
189.0,147.84027,41.15973
100.0,68.99651,31.003487
240.0,182.3992,57.6008
223.33,152.7908,70.5392
189.0,197.30093,-8.300934
144.0,143.14127,0.85873413
140.0,15.617567,124.38243
149.0,15.617567,133.38243
135.0,99.056244,35.943756
156.0,132.00105,23.998947
131.0,132.16124,-1.1612396
131.0,132.16124,-1.1612396
99.0,4.7208605,94.27914
170.0,168.33774,1.662262
150.0,141.65027,8.349731
180.0,130.66632,49.33368
153.0,146.44553,6.554474
82.84,6.5319777,76.30802
154.5,130.6543,23.845703
149.0,139.14235,9.857651
109.0,13.896112,95.10389
148.0,101.45374,46.546257
98.1,104.85883,-6.758835
170.88,160.34843,10.53157
144.0,127.67269,16.327309
146.0,109.78474,36.215263
128.7,73.66939,55.03061
109.0,9.390144,99.609856
169.75,143.9716,25.778397
103.2,119.39786,-16.19786
133.33,6.2115593,127.11844
12.0,123.089455,-111.089455
89.0,3.6092634,85.39074
108.0,100.23911,7.760887
169.63,177.88191,-8.251907
89.1,69.5555,19.544502
126.0,81.1123,44.887703
190.0,152.99841,37.001587
109.0,6.1389527,102.861046
265.0,150.83493,114.16507
167.0,132.27878,34.721222
118.0,16.551456,101.44855
90.09,65.87418,24.215813
140.0,32.770134,107.229866
120.0,3.0063934,116.99361
219.33,168.95874,50.37126
77.0,87.98458,-10.984581
80.1,3.7413988,76.3586
175.0,152.5862,22.413803
95.0,96.84318,-1.8431778
144.0,102.72762,41.272377
95.2,132.18874,-36.98874
144.0,109.177635,34.822365
126.0,3.6906922,122.30931
210.0,146.40636,63.593643
153.0,119.759575,33.240425
129.0,119.64278,9.3572235
130.0,127.01785,2.9821472
109.0,39.419353,69.58064
109.0,39.419353,69.58064
109.0,26.835993,82.16401
95.0,118.41003,-23.410027
95.0,115.797585,-20.797585
95.0,59.894905,35.105095
80.1,4.065885,76.03411
